Name,Position,Date,Team,Location,Opp,Minutes Played,FGM,FGA,3PM,3PA,FTM,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS
Alperen Sengun,C,11/5/2022,HOU,1,MIN,20:23,8,9,0,0,1,3,5,2,7,5,0,0,2,17
Alperen Sengun,C,11/7/2022,HOU,1,ORL,29:02:00,6,14,0,1,8,10,7,3,10,4,2,1,3,20
Alperen Sengun,C,11/9/2022,HOU,1,TOR,30:20:00,5,8,0,0,7,7,3,5,8,1,1,3,3,17
Alperen Sengun,C,11/12/2022,HOU,1,NOP,18:58,3,6,0,1,0,0,0,3,3,1,1,0,1,6
Alperen Sengun,C,11/14/2022,HOU,0,LAC,29:30:00,6,11,0,2,4,6,1,3,4,1,0,0,4,16
Alperen Sengun,C,11/16/2022,HOU,1,DAL,26:13:00,5,10,0,0,4,5,4,3,7,1,0,5,4,14
Alperen Sengun,C,11/18/2022,HOU,0,IND,28:01:00,4,13,1,1,2,2,3,6,9,4,1,0,1,11
Alperen Sengun,C,11/20/2022,HOU,0,GSW,23:25,1,3,0,0,2,2,1,6,7,3,1,0,3,4
Alperen Sengun,C,11/26/2022,HOU,0,OKC,34:42:00,10,17,0,1,1,1,6,13,19,7,3,2,3,21
Alperen Sengun,C,11/28/2022,HOU,1,DEN,23:21,7,14,0,2,4,5,3,4,7,3,0,0,4,18
Alperen Sengun,C,11/30/2022,HOU,1,DEN,29:28:00,8,12,0,2,2,2,3,8,11,1,0,0,2,18
Alperen Sengun,C,12/2/2022,HOU,1,PHO,23:54,5,7,0,0,3,5,3,1,4,2,2,1,2,13
Alperen Sengun,C,12/3/2022,HOU,1,GSW,20:07,6,9,0,0,0,0,1,3,4,1,0,1,1,12
Alperen Sengun,C,12/5/2022,HOU,0,PHI,34:25:00,4,9,0,0,0,0,5,3,8,1,1,0,4,8
Alperen Sengun,C,12/8/2022,HOU,1,SAS,28:30:00,8,17,0,0,0,0,7,4,11,2,0,0,3,16
Alperen Sengun,C,12/11/2022,HOU,0,MIL,27:12:00,4,10,0,0,0,0,2,6,8,3,1,1,1,8
Alperen Sengun,C,12/13/2022,HOU,0,PHO,28:46:00,4,10,0,0,2,2,6,10,16,2,0,1,3,10
Alperen Sengun,C,12/15/2022,HOU,0,MIA,23:34,6,10,0,0,0,0,3,2,5,2,0,1,1,12
Alperen Sengun,C,12/17/2022,HOU,0,POR,21:14,4,11,0,1,2,2,4,4,8,0,0,3,1,10
Alperen Sengun,C,12/19/2022,HOU,0,SAS,23:42,8,10,0,0,6,8,1,3,4,3,1,1,0,22
Alperen Sengun,C,12/21/2022,HOU,0,ORL,31:42:00,5,8,0,1,3,6,1,11,12,6,0,0,2,13
Alperen Sengun,C,12/23/2022,HOU,0,DAL,26:35:00,6,9,0,0,7,8,2,6,8,7,1,0,0,19
Alperen Sengun,C,12/26/2022,HOU,1,CHI,32:19:00,10,12,1,1,4,4,1,10,11,6,1,2,4,25
Alperen Sengun,C,12/27/2022,HOU,1,BOS,21:56,0,3,0,0,0,0,4,5,9,2,1,0,1,0
Alperen Sengun,C,12/29/2022,HOU,1,DAL,16:50,3,7,0,1,5,6,3,3,6,1,0,0,1,11
Alperen Sengun,C,1/2/2023,HOU,0,DAL,25:34:00,5,7,0,0,6,8,1,5,6,5,0,1,2,16
Alperen Sengun,C,1/4/2023,HOU,1,NOP,21:54,5,11,0,0,3,3,3,1,4,5,2,1,1,13
Alperen Sengun,C,1/5/2023,HOU,0,UTA,32:29:00,7,14,0,0,6,8,8,6,14,3,1,1,3,20
Alperen Sengun,C,1/8/2023,HOU,0,MIN,35:17:00,8,15,0,0,2,4,3,5,8,2,0,1,5,18
Alperen Sengun,C,1/11/2023,HOU,1,SAC,28:23:00,5,9,0,0,0,1,2,8,10,10,1,0,2,10
Alperen Sengun,C,1/13/2023,HOU,1,SAC,28:01:00,6,9,0,0,2,4,2,4,6,7,4,0,4,14
Alperen Sengun,C,1/15/2023,HOU,1,LAC,29:36:00,7,12,1,1,0,0,4,4,8,6,1,1,6,15
Alperen Sengun,C,1/16/2023,HOU,1,LAL,37:19:00,14,17,2,2,3,5,4,11,15,6,0,4,2,33
Alperen Sengun,C,1/18/2023,HOU,0,CHO,39:14:00,10,16,0,1,4,4,5,7,12,6,2,1,3,24
Alperen Sengun,C,1/21/2023,HOU,1,MIN,37:06:00,7,9,1,1,4,10,2,14,16,7,1,3,4,19
Alperen Sengun,C,1/23/2023,HOU,0,MIN,34:48:00,8,12,1,2,4,8,1,6,7,7,0,0,5,21
Alperen Sengun,C,1/25/2023,HOU,0,WAS,36:42:00,10,16,0,0,1,1,6,5,11,10,3,2,3,21
Alperen Sengun,C,1/26/2023,HOU,0,CLE,30:19:00,6,10,0,0,2,3,1,6,7,7,2,2,4,14
Alperen Sengun,C,2/1/2023,HOU,0,OKC,32:51:00,4,10,0,0,2,4,5,7,12,4,0,3,3,10
Alperen Sengun,C,2/3/2023,HOU,0,TOR,33:19:00,6,10,0,0,9,12,2,2,4,4,2,0,2,21
Alperen Sengun,C,2/4/2023,HOU,1,OKC,15:13,5,8,0,0,0,0,1,3,4,1,1,1,3,10
Alperen Sengun,C,2/6/2023,HOU,0,SAC,36:03:00,4,10,1,2,6,6,0,7,7,7,0,0,2,15
Alperen Sengun,C,2/8/2023,HOU,0,SAC,34:33:00,7,11,1,2,3,4,3,6,9,11,1,1,4,18
Alperen Sengun,C,2/10/2023,HOU,1,MIA,30:57:00,3,9,0,0,6,6,2,6,8,3,1,0,4,12
Alperen Sengun,C,2/13/2023,HOU,1,PHI,32:58:00,5,9,0,1,2,2,2,6,8,1,2,0,2,12
Alperen Sengun,C,2/15/2023,HOU,1,OKC,21:35,4,12,0,1,0,0,5,5,10,2,0,0,3,8
Alperen Sengun,C,2/24/2023,HOU,1,GSW,24:08:00,2,10,1,1,0,0,3,6,9,8,0,0,2,5
Alperen Sengun,C,2/26/2023,HOU,1,POR,24:46:00,8,16,0,0,1,2,8,2,10,5,0,0,2,17
Alperen Sengun,C,2/28/2023,HOU,0,DEN,29:02:00,3,9,0,2,1,3,0,2,2,8,0,2,2,7
Alperen Sengun,C,3/1/2023,HOU,0,MEM,31:23:00,5,6,0,1,1,4,3,5,8,5,1,0,4,11
Alperen Sengun,C,3/4/2023,HOU,1,SAS,27:35:00,6,9,1,2,3,4,5,5,10,4,1,0,4,16
Alperen Sengun,C,3/5/2023,HOU,0,SAS,26:36:00,6,9,0,0,3,4,3,11,14,3,3,1,1,15
Andrew Nembhard,SG,10/21/2022,IND,0,SAS,30:20:00,5,12,2,7,2,2,1,2,3,3,2,0,0,14
Andrew Nembhard,SG,10/22/2022,IND,0,DET,9:16,3,6,2,3,0,0,1,1,2,3,0,0,1,8
Andrew Nembhard,SG,10/24/2022,IND,1,PHI,21:53,2,6,1,5,0,0,0,3,3,4,0,0,0,5
Andrew Nembhard,SG,10/26/2022,IND,1,CHI,8:40,1,1,1,1,0,0,0,1,1,2,1,0,0,3
Andrew Nembhard,SG,10/28/2022,IND,1,WAS,16:02,1,2,1,1,0,0,0,1,1,2,0,0,1,3
Andrew Nembhard,SG,10/29/2022,IND,1,BRK,16:33,1,6,1,3,2,2,0,2,2,5,0,0,0,5
Andrew Nembhard,SG,10/31/2022,IND,1,BRK,6:45,0,1,0,1,0,0,1,0,1,0,1,1,1,0
Andrew Nembhard,SG,11/4/2022,IND,0,MIA,27:46:00,2,8,0,4,0,0,0,3,3,6,0,0,1,4
Andrew Nembhard,SG,11/7/2022,IND,0,NOP,33:34:00,6,11,3,4,0,0,1,2,3,5,2,0,3,15
Andrew Nembhard,SG,11/9/2022,IND,0,DEN,28:56:00,3,6,1,3,1,1,0,4,4,4,2,0,4,8
Andrew Nembhard,SG,11/12/2022,IND,0,TOR,21:33,3,5,2,3,0,0,0,2,2,3,0,0,1,8
Andrew Nembhard,SG,11/16/2022,IND,1,CHO,21:30,5,6,1,2,2,2,0,2,2,0,3,0,0,13
Andrew Nembhard,SG,11/18/2022,IND,1,HOU,21:27,3,6,2,4,0,0,0,1,1,4,0,0,0,8
Andrew Nembhard,SG,11/19/2022,IND,0,ORL,17:54,0,2,0,1,0,0,1,1,2,2,1,0,0,0
Andrew Nembhard,SG,11/28/2022,IND,1,LAL,28:46:00,4,8,4,7,0,0,1,3,4,1,1,2,2,12
Andrew Nembhard,SG,11/30/2022,IND,1,SAC,26:57:00,3,7,0,3,0,0,0,2,2,4,0,0,2,6
Andrew Nembhard,SG,12/2/2022,IND,1,UTA,35:27:00,4,10,2,5,3,3,2,2,4,10,2,0,2,13
Andrew Nembhard,SG,12/4/2022,IND,1,POR,37:20:00,7,12,2,6,0,0,1,5,6,8,1,0,3,16
Andrew Nembhard,SG,12/5/2022,IND,1,GSW,41:18:00,13,21,5,7,0,1,0,8,8,13,1,0,4,31
Andrew Nembhard,SG,12/7/2022,IND,1,MIN,31:45:00,3,10,1,4,0,0,1,5,6,3,2,0,3,7
Andrew Nembhard,SG,12/9/2022,IND,0,WAS,29:22:00,1,3,1,3,0,0,0,3,3,2,1,0,0,3
Andrew Nembhard,SG,12/10/2022,IND,0,BRK,31:43:00,2,6,1,4,0,0,0,2,2,7,2,0,2,5
Andrew Nembhard,SG,12/12/2022,IND,0,MIA,34:04:00,6,12,3,7,3,4,0,5,5,2,1,1,3,18
Andrew Nembhard,SG,12/14/2022,IND,0,GSW,30:53:00,4,6,0,1,0,0,0,3,3,3,1,0,1,8
Andrew Nembhard,SG,12/16/2022,IND,1,CLE,28:55:00,2,5,0,1,1,1,0,1,1,2,0,1,2,5
Andrew Nembhard,SG,12/18/2022,IND,0,NYK,27:23:00,2,5,0,3,0,0,0,2,2,1,1,0,1,4
Andrew Nembhard,SG,12/21/2022,IND,1,BOS,34:24:00,4,9,0,1,0,0,2,3,5,5,1,1,2,8
Andrew Nembhard,SG,12/23/2022,IND,1,MIA,34:18:00,4,11,2,8,0,0,1,3,4,3,2,0,2,10
Andrew Nembhard,SG,12/26/2022,IND,1,NOP,22:25,2,4,1,2,0,0,0,5,5,2,1,0,3,5
Andrew Nembhard,SG,12/27/2022,IND,0,ATL,26:57:00,2,6,1,2,0,0,0,3,3,5,2,0,1,5
Andrew Nembhard,SG,12/29/2022,IND,0,CLE,27:39:00,1,1,1,1,0,0,0,3,3,4,0,0,1,3
Andrew Nembhard,SG,12/31/2022,IND,0,LAC,35:06:00,3,5,0,1,0,0,1,3,4,4,0,1,3,6
Andrew Nembhard,SG,1/2/2023,IND,0,TOR,19:40,2,4,1,2,0,0,2,0,2,3,0,0,1,5
Andrew Nembhard,SG,1/4/2023,IND,1,PHI,41:09:00,5,11,1,4,1,1,1,3,4,2,0,0,3,12
Andrew Nembhard,SG,1/6/2023,IND,0,POR,35:43:00,4,7,1,1,0,0,0,4,4,1,2,0,1,9
Andrew Nembhard,SG,1/8/2023,IND,0,CHO,31:54:00,7,11,4,5,1,1,0,0,0,4,4,1,4,19
Andrew Nembhard,SG,1/11/2023,IND,1,NYK,34:18:00,4,10,1,3,2,2,1,2,3,4,0,0,1,11
Andrew Nembhard,SG,1/13/2023,IND,0,ATL,33:48:00,2,16,1,6,1,1,2,4,6,5,1,1,1,6
Andrew Nembhard,SG,1/14/2023,IND,0,MEM,23:38,2,9,2,6,1,1,0,1,1,7,0,0,2,7
Andrew Nembhard,SG,1/16/2023,IND,1,MIL,32:40:00,3,9,1,6,0,0,0,2,2,9,2,0,4,7
Andrew Nembhard,SG,1/18/2023,IND,1,OKC,27:26:00,7,16,2,4,2,2,2,3,5,7,2,0,1,18
Andrew Nembhard,SG,1/20/2023,IND,1,DEN,24:54:00,2,10,1,8,0,0,0,1,1,6,1,0,5,5
Andrew Nembhard,SG,1/21/2023,IND,1,PHO,21:10,2,9,0,5,0,0,1,0,1,4,1,0,1,4
Andrew Nembhard,SG,1/27/2023,IND,0,MIL,19:58,4,9,0,1,1,2,0,0,0,4,1,0,4,9
Andrew Nembhard,SG,1/29/2023,IND,1,MEM,28:04:00,5,13,1,7,1,1,2,1,3,3,0,0,3,12
Andrew Nembhard,SG,2/2/2023,IND,0,LAL,33:08:00,3,8,1,2,0,0,0,4,4,6,1,0,3,7
Andrew Nembhard,SG,2/3/2023,IND,0,SAC,34:31:00,4,10,1,5,0,0,0,1,1,5,3,0,1,9
Andrew Nembhard,SG,2/5/2023,IND,0,CLE,27:33:00,2,4,1,2,1,1,0,2,2,7,1,0,1,6
Andrew Nembhard,SG,2/8/2023,IND,1,MIA,28:21:00,4,9,1,2,1,2,1,0,1,1,0,1,2,10
Andrew Nembhard,SG,2/10/2023,IND,0,PHO,26:03:00,0,5,0,1,0,0,0,1,1,10,0,0,3,0
Andrew Nembhard,SG,2/11/2023,IND,1,WAS,19:40,3,7,1,3,0,0,0,2,2,2,1,0,1,7
Andrew Nembhard,SG,2/13/2023,IND,0,UTA,23:09,1,2,0,1,0,0,1,2,3,3,1,0,0,2
Andrew Nembhard,SG,2/15/2023,IND,0,CHI,21:25,2,3,0,1,0,0,0,1,1,5,1,0,0,4
Andrew Nembhard,SG,2/23/2023,IND,0,BOS,23:03,2,7,1,5,0,0,0,0,0,1,0,0,1,5
Andrew Nembhard,SG,2/25/2023,IND,1,ORL,24:13:00,5,11,3,6,0,0,0,2,2,3,2,0,0,13
Andrew Nembhard,SG,2/28/2023,IND,1,DAL,31:37:00,1,6,1,5,0,2,1,2,3,5,0,1,0,3
Andrew Nembhard,SG,3/2/2023,IND,1,SAS,20:57,0,8,0,3,4,4,0,2,2,2,0,0,1,4
Andrew Nembhard,SG,3/5/2023,IND,1,CHI,19:31,2,5,0,3,0,0,0,0,0,1,1,1,0,4
Andrew Nembhard,SG,3/6/2023,IND,0,PHI,19:07,3,4,1,2,0,0,0,4,4,1,2,0,0,7
Andrew Wiggins,SF,10/18/2022,GSW,0,LAL,29:28:00,8,14,4,7,0,0,1,5,6,4,1,1,1,20
Andrew Wiggins,SF,10/21/2022,GSW,0,DEN,37:25:00,8,17,2,8,5,7,3,5,8,3,3,1,0,23
Andrew Wiggins,SF,10/23/2022,GSW,0,SAC,31:30:00,10,19,2,6,2,3,1,4,5,1,3,2,0,24
Andrew Wiggins,SF,10/25/2022,GSW,1,PHO,31:20:00,7,17,2,7,0,0,2,4,6,3,1,1,0,16
Andrew Wiggins,SF,10/27/2022,GSW,0,MIA,36:41:00,5,10,2,5,6,6,3,7,10,2,1,1,2,18
Andrew Wiggins,SF,10/29/2022,GSW,1,CHO,40:52:00,4,13,2,6,0,0,2,4,6,4,1,0,0,10
Andrew Wiggins,SF,10/30/2022,GSW,1,DET,25:06:00,4,15,1,3,1,1,2,1,3,1,1,1,1,10
Andrew Wiggins,SF,11/1/2022,GSW,1,MIA,34:39:00,8,12,4,7,1,2,1,3,4,5,0,2,1,21
Andrew Wiggins,SF,11/3/2022,GSW,1,ORL,32:57:00,6,12,2,5,1,3,1,2,3,3,0,2,3,15
Andrew Wiggins,SF,11/7/2022,GSW,0,SAC,40:14:00,10,17,4,8,1,2,1,9,10,2,2,1,4,25
Andrew Wiggins,SF,11/11/2022,GSW,0,CLE,36:38:00,8,13,1,4,3,3,1,5,6,0,2,1,3,20
Andrew Wiggins,SF,11/13/2022,GSW,1,SAC,34:19:00,10,18,3,9,3,4,2,2,4,2,2,0,0,26
Andrew Wiggins,SF,11/14/2022,GSW,0,SAS,23:20,4,10,2,5,0,0,1,3,4,1,1,0,2,10
Andrew Wiggins,SF,11/16/2022,GSW,1,PHO,31:51:00,5,11,4,6,0,0,0,2,2,1,0,0,3,14
Andrew Wiggins,SF,11/18/2022,GSW,0,NYK,30:18:00,8,15,3,8,1,4,3,4,7,2,0,0,1,20
Andrew Wiggins,SF,11/20/2022,GSW,1,HOU,36:32:00,8,16,6,11,0,0,0,5,5,0,2,0,2,22
Andrew Wiggins,SF,11/23/2022,GSW,0,LAC,32:04:00,12,18,6,10,1,1,1,3,4,2,3,1,0,31
Andrew Wiggins,SF,11/25/2022,GSW,0,UTA,34:13:00,8,20,3,6,1,1,5,4,9,5,3,1,2,20
Andrew Wiggins,SF,11/27/2022,GSW,1,MIN,31:23:00,7,12,3,6,0,0,1,2,3,2,2,0,2,17
Andrew Wiggins,SF,11/29/2022,GSW,1,DAL,27:17:00,4,11,1,6,1,2,0,1,1,2,0,0,0,10
Andrew Wiggins,SF,12/2/2022,GSW,0,CHI,30:04:00,5,10,2,6,0,2,1,1,2,1,0,1,2,12
Andrew Wiggins,SF,12/3/2022,GSW,0,HOU,33:46:00,14,19,8,10,0,2,2,3,5,2,2,1,1,36
Andrew Wiggins,SF,1/7/2023,GSW,0,ORL,19:05,4,12,2,7,2,2,0,3,3,2,1,0,3,12
Andrew Wiggins,SF,1/10/2023,GSW,0,PHO,28:36:00,5,16,0,4,0,1,5,0,5,2,5,2,0,10
Andrew Wiggins,SF,1/13/2023,GSW,1,SAS,27:29:00,7,17,2,8,0,0,3,2,5,2,1,2,1,16
Andrew Wiggins,SF,1/15/2023,GSW,1,CHI,28:52:00,4,13,2,8,1,4,1,4,5,3,0,0,0,11
Andrew Wiggins,SF,1/16/2023,GSW,1,WAS,31:45:00,6,15,1,6,1,1,0,3,3,4,0,0,1,14
Andrew Wiggins,SF,1/19/2023,GSW,1,BOS,39:46:00,6,18,3,8,5,8,2,2,4,3,1,4,2,20
Andrew Wiggins,SF,1/22/2023,GSW,0,BRK,26:47:00,2,9,0,3,0,0,1,1,2,1,1,0,0,4
Andrew Wiggins,SF,1/30/2023,GSW,1,OKC,32:15:00,7,13,1,4,0,0,0,4,4,1,1,2,1,15
Andrew Wiggins,SF,2/1/2023,GSW,1,MIN,35:07:00,7,13,1,4,1,2,2,5,7,3,0,0,2,16
Andrew Wiggins,SF,2/2/2023,GSW,1,DEN,31:18:00,3,14,2,3,1,3,3,7,10,2,0,0,2,9
Andrew Wiggins,SF,2/4/2023,GSW,0,DAL,28:34:00,4,6,0,1,1,2,0,0,0,1,0,0,3,9
Andrew Wiggins,SF,2/6/2023,GSW,0,OKC,31:56:00,8,15,1,5,1,2,2,1,3,4,1,1,2,18
Andrew Wiggins,SF,2/8/2023,GSW,1,POR,36:57:00,7,14,2,3,2,2,4,6,10,4,4,0,0,18
Andrew Wiggins,SF,2/11/2023,GSW,0,LAL,30:59:00,5,13,2,6,0,0,2,3,5,1,0,0,1,12
Andrew Wiggins,SF,2/13/2023,GSW,0,WAS,38:53:00,12,22,3,6,2,2,2,5,7,4,0,0,0,29
Anfernee Simons,SG,10/19/2022,POR,1,SAC,35:51:00,9,22,3,10,1,2,0,3,3,2,2,0,0,22
Anfernee Simons,SG,10/21/2022,POR,0,PHO,42:00:00,5,17,2,8,4,4,2,1,3,3,1,0,4,16
Anfernee Simons,SG,10/23/2022,POR,1,LAL,35:47:00,5,17,0,6,2,2,0,1,1,2,1,0,5,12
Anfernee Simons,SG,10/24/2022,POR,0,DEN,35:35:00,11,17,7,12,0,0,0,3,3,5,1,1,1,29
Anfernee Simons,SG,10/26/2022,POR,0,MIA,29:39:00,5,12,3,8,1,1,0,2,2,0,0,0,3,14
Anfernee Simons,SG,10/28/2022,POR,0,HOU,37:51:00,10,20,7,15,3,3,1,4,5,7,1,1,3,30
Anfernee Simons,SG,11/2/2022,POR,0,MEM,39:53:00,10,21,4,11,7,8,0,3,3,8,0,0,4,31
Anfernee Simons,SG,11/7/2022,POR,1,MIA,31:34:00,9,20,4,12,3,3,0,0,0,4,1,0,3,25
Anfernee Simons,SG,11/9/2022,POR,1,CHO,33:09:00,7,18,2,9,3,6,0,3,3,6,2,0,0,19
Anfernee Simons,SG,11/10/2022,POR,1,NOP,36:52:00,5,18,5,13,8,8,1,2,3,6,0,0,1,23
Anfernee Simons,SG,11/12/2022,POR,1,DAL,39:22:00,9,20,5,11,1,2,0,7,7,2,0,0,2,24
Anfernee Simons,SG,11/15/2022,POR,0,SAS,33:48:00,7,16,5,10,4,4,1,2,3,2,0,0,1,23
Anfernee Simons,SG,11/17/2022,POR,0,BRK,29:23:00,8,20,4,9,4,4,0,1,1,2,2,0,0,24
Anfernee Simons,SG,11/19/2022,POR,0,UTA,35:50:00,7,19,4,13,5,6,1,7,8,7,4,1,3,23
Anfernee Simons,SG,11/21/2022,POR,1,MIL,37:02:00,12,23,3,11,2,2,0,4,4,5,1,0,1,29
Anfernee Simons,SG,11/23/2022,POR,1,CLE,38:04:00,6,18,4,9,4,4,0,2,2,6,0,0,5,20
Anfernee Simons,SG,11/25/2022,POR,1,NYK,46:58:00,13,25,4,13,8,8,0,4,4,5,1,0,1,38
Anfernee Simons,SG,11/27/2022,POR,1,BRK,39:34:00,4,14,4,10,3,4,0,1,1,6,1,0,2,15
Anfernee Simons,SG,11/29/2022,POR,0,LAC,43:04:00,13,24,9,16,2,3,0,2,2,4,1,1,1,37
Anfernee Simons,SG,11/30/2022,POR,1,LAL,38:50:00,9,22,2,7,2,2,1,3,4,8,1,0,0,22
Anfernee Simons,SG,12/3/2022,POR,1,UTA,41:07:00,15,25,7,12,8,8,0,2,2,4,1,2,7,45
Anfernee Simons,SG,12/4/2022,POR,0,IND,35:43:00,8,14,5,9,1,1,0,3,3,6,1,0,1,22
Anfernee Simons,SG,12/8/2022,POR,0,DEN,34:02:00,3,12,0,6,0,0,0,3,3,5,0,0,4,6
Anfernee Simons,SG,12/10/2022,POR,0,MIN,34:48:00,13,22,5,10,0,0,1,2,3,1,0,0,2,31
Anfernee Simons,SG,12/12/2022,POR,0,MIN,33:15:00,5,13,2,8,0,0,0,4,4,6,0,0,2,12
Anfernee Simons,SG,12/14/2022,POR,1,SAS,33:00:00,9,15,5,9,0,0,0,3,3,4,0,0,4,23
Anfernee Simons,SG,12/16/2022,POR,1,DAL,23:37,3,10,1,6,0,0,0,2,2,3,0,0,2,7
Anfernee Simons,SG,12/17/2022,POR,1,HOU,33:02:00,11,21,5,14,5,5,0,1,1,2,1,0,0,32
Anfernee Simons,SG,12/19/2022,POR,1,OKC,34:31:00,7,16,5,10,0,0,0,4,4,1,1,0,2,19
Anfernee Simons,SG,12/21/2022,POR,1,OKC,29:36:00,4,11,4,9,0,0,0,1,1,4,1,1,3,12
Anfernee Simons,SG,12/23/2022,POR,1,DEN,38:52:00,6,22,1,10,1,2,1,0,1,3,0,0,2,14
Anfernee Simons,SG,12/26/2022,POR,0,CHO,38:34:00,6,15,3,8,3,3,0,2,2,2,1,0,1,18
Anfernee Simons,SG,12/30/2022,POR,1,GSW,35:04:00,8,21,4,11,2,2,1,6,7,2,0,1,3,22
Anfernee Simons,SG,1/2/2023,POR,0,DET,33:18:00,11,18,4,10,4,5,0,5,5,3,2,0,2,30
Anfernee Simons,SG,1/4/2023,POR,1,MIN,29:43:00,6,12,1,5,3,3,1,1,2,3,1,0,2,16
Anfernee Simons,SG,1/6/2023,POR,1,IND,40:59:00,7,20,4,11,2,2,1,2,3,4,1,0,4,20
Anfernee Simons,SG,1/8/2023,POR,1,TOR,42:12:00,6,14,3,9,7,8,0,0,0,2,0,0,4,22
Anfernee Simons,SG,1/10/2023,POR,0,ORL,42:42:00,6,16,2,9,1,1,0,1,1,7,1,1,1,15
Anfernee Simons,SG,1/12/2023,POR,0,CLE,32:22:00,6,10,3,6,0,0,0,2,2,5,0,0,1,15
Anfernee Simons,SG,1/14/2023,POR,0,DAL,29:21:00,6,12,3,8,6,6,0,4,4,5,0,2,0,21
Anfernee Simons,SG,1/15/2023,POR,0,DAL,33:21:00,7,16,2,8,4,5,0,4,4,4,0,0,1,20
Anfernee Simons,SG,1/17/2023,POR,1,DEN,36:53:00,5,15,2,10,2,2,0,2,2,2,0,0,4,14
Anfernee Simons,SG,1/19/2023,POR,0,PHI,35:37:00,6,15,2,7,2,2,0,1,1,3,0,0,5,16
Anfernee Simons,SG,1/22/2023,POR,0,LAL,38:36:00,12,20,7,13,0,0,0,0,0,2,0,0,3,31
Anfernee Simons,SG,1/23/2023,POR,0,SAS,28:54:00,9,15,4,7,4,4,0,1,1,1,1,0,0,26
Anfernee Simons,SG,1/25/2023,POR,0,UTA,38:53:00,5,15,2,8,4,5,0,4,4,9,1,0,3,16
Anfernee Simons,SG,1/28/2023,POR,0,TOR,40:28:00,7,12,0,2,0,0,1,4,5,4,0,0,3,14
Anfernee Simons,SG,1/30/2023,POR,0,ATL,32:57:00,8,12,5,8,0,0,0,1,1,7,0,1,1,21
Anfernee Simons,SG,2/1/2023,POR,1,MEM,32:40:00,10,18,3,7,3,3,0,2,2,4,0,0,3,26
Anfernee Simons,SG,2/3/2023,POR,1,WAS,36:36:00,11,19,9,12,2,2,1,4,5,6,1,0,1,33
Anfernee Simons,SG,2/4/2023,POR,1,CHI,37:39:00,10,18,5,12,2,2,0,0,0,5,0,0,1,27
Anfernee Simons,SG,2/6/2023,POR,0,MIL,34:43:00,8,16,1,5,4,4,0,0,0,5,1,0,2,21
Anfernee Simons,SG,2/8/2023,POR,0,GSW,35:50:00,4,12,2,7,1,1,0,2,2,6,3,1,4,11
Anfernee Simons,SG,2/10/2023,POR,0,OKC,36:54:00,3,14,1,8,4,4,1,2,3,6,1,0,2,11
Anfernee Simons,SG,2/13/2023,POR,0,LAL,27:50:00,6,15,2,5,0,0,0,3,3,6,0,0,0,14
Anfernee Simons,SG,2/14/2023,POR,0,WAS,26:30:00,6,15,1,3,4,4,0,2,2,3,1,0,1,17
Anfernee Simons,SG,3/1/2023,POR,0,NOP,20:04,2,9,0,3,0,0,1,2,3,1,0,0,1,4
Anthony Davis,C,10/18/2022,LAL,1,GSW,35:36:00,10,22,0,3,7,9,0,6,6,0,4,1,3,27
Anthony Davis,C,10/20/2022,LAL,0,LAC,31:56:00,9,16,2,4,5,7,2,6,8,0,2,0,2,25
Anthony Davis,C,10/23/2022,LAL,0,POR,36:16:00,9,17,0,3,4,4,5,5,10,3,2,6,1,22
Anthony Davis,C,10/26/2022,LAL,1,DEN,36:26:00,11,19,0,1,0,1,1,13,14,5,3,2,0,22
Anthony Davis,C,10/30/2022,LAL,0,DEN,36:48:00,10,18,0,0,3,4,6,9,15,2,1,1,2,23
Anthony Davis,C,11/2/2022,LAL,0,NOP,37:12:00,8,17,0,0,4,4,5,11,16,4,1,4,1,20
Anthony Davis,C,11/4/2022,LAL,0,UTA,34:51:00,9,17,1,2,3,3,3,5,8,2,0,2,1,22
Anthony Davis,C,11/6/2022,LAL,0,CLE,32:45:00,7,12,0,0,5,9,3,9,12,4,0,1,1,19
Anthony Davis,C,11/7/2022,LAL,1,UTA,29:12:00,11,18,1,1,6,7,1,3,4,2,1,1,2,29
Anthony Davis,C,11/9/2022,LAL,1,LAC,35:21:00,9,16,0,1,3,4,1,8,9,3,0,1,3,21
Anthony Davis,C,11/11/2022,LAL,0,SAC,34:11:00,8,17,0,1,8,11,6,8,14,3,2,3,2,24
Anthony Davis,C,11/13/2022,LAL,0,BRK,33:38:00,15,25,0,0,7,7,10,8,18,2,0,0,1,37
Anthony Davis,C,11/18/2022,LAL,0,DET,34:02:00,10,16,0,1,18,21,2,14,16,2,1,4,4,38
Anthony Davis,C,11/20/2022,LAL,0,SAS,27:46:00,12,19,0,2,6,6,3,15,18,2,3,1,2,30
Anthony Davis,C,11/22/2022,LAL,1,PHO,38:23:00,11,17,0,0,15,16,3,18,21,2,5,5,6,37
Anthony Davis,C,11/25/2022,LAL,1,SAS,35:04:00,10,13,0,0,5,7,4,11,15,4,1,3,3,25
Anthony Davis,C,11/28/2022,LAL,0,IND,36:30:00,9,15,0,0,7,10,3,10,13,6,0,4,2,25
Anthony Davis,C,11/30/2022,LAL,0,POR,29:08:00,9,17,1,2,8,9,5,7,12,1,1,3,2,27
Anthony Davis,C,12/2/2022,LAL,1,MIL,39:37:00,18,27,2,3,6,7,2,8,10,4,0,3,0,44
